url;status;time_ms;thread;start_utc;end_utc;error;internal_links_found;final_url;content_type
https://www.marian.edu/directory/vikash-patel-m.p.h-m.s;200;53.62;ThreadPoolExecutor-0_3;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/vikash-patel-m.p.h-m.s;"text/html; charset=UTF-8"
https://www.marian.edu/directory/tanya-pechous-m.s-ed.d;200;94.89;ThreadPoolExecutor-0_7;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/tanya-pechous-m.s-ed.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/judy-pippin-j.d;200;84.55;ThreadPoolExecutor-0_11;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/judy-pippin-j.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/april-priest-m.s;200;114.19;ThreadPoolExecutor-0_1;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/april-priest-m.s;"text/html; charset=UTF-8"
https://www.marian.edu/directory/pennie-rogers-msn-rn;200;57.01;ThreadPoolExecutor-0_4;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/pennie-rogers-msn-rn;"text/html; charset=UTF-8"
https://www.marian.edu/directory/kelly-schweitzer-ph.d;200;68.34;ThreadPoolExecutor-0_6;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/kelly-schweitzer-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/adrea-schwibbe-m.s;200;79.54;ThreadPoolExecutor-0_10;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/adrea-schwibbe-m.s;"text/html; charset=UTF-8"
https://www.marian.edu/directory/raeanna-spahn-j.d;200;69.52;ThreadPoolExecutor-0_9;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/raeanna-spahn-j.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jennifer-tarnowski-b.a;200;59.43;ThreadPoolExecutor-0_8;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/jennifer-tarnowski-b.a;"text/html; charset=UTF-8"
https://www.marian.edu/directory/donald-stikeleather-m.f.a-m.div;200;80.15;ThreadPoolExecutor-0_2;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/donald-stikeleather-m.f.a-m.div;"text/html; charset=UTF-8"
https://www.marian.edu/directory/kim-taylor-m.a;200;90.08;ThreadPoolExecutor-0_0;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/kim-taylor-m.a;"text/html; charset=UTF-8"
https://www.marian.edu/directory/staci-striegel-stikeleather-m.a;200;104.93;ThreadPoolExecutor-0_5;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/staci-striegel-stikeleather-m.a;"text/html; charset=UTF-8"
https://www.marian.edu/directory/shannon-unger-m.a-m.s;200;68.20;ThreadPoolExecutor-0_7;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/shannon-unger-m.a-m.s;"text/html; charset=UTF-8"
https://www.marian.edu/directory/shem-unger;200;57.00;ThreadPoolExecutor-0_11;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/shem-unger;"text/html; charset=UTF-8"
https://www.marian.edu/directory/douglas-uselding-ph.d-h.s.p.p;200;95.91;ThreadPoolExecutor-0_1;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/douglas-uselding-ph.d-h.s.p.p;"text/html; charset=UTF-8"
https://www.marian.edu/directory/rachel-terrill-ph.d;200;111.41;ThreadPoolExecutor-0_3;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/rachel-terrill-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/kimberly-wilson-ph.d-l.m.f.t;200;53.05;ThreadPoolExecutor-0_4;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;1;https://www.marian.edu/directory/kimberly-wilson-ph.d-l.m.f.t;"text/html; charset=UTF-8"
https://www.marian.edu/directory/philip-winternheimer-rn-bsn-msn-fnp;200;76.78;ThreadPoolExecutor-0_6;2025-11-05T20:16:44Z;2025-11-05T20:16:44Z;;0;https://www.marian.edu/directory/philip-winternheimer-rn-bsn-msn-fnp;"text/html; charset=UTF-8"
https://www.marian.edu/directory/stacy-wriston-m.a;200;74.00;ThreadPoolExecutor-0_10;2025-11-05T20:16:44Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/stacy-wriston-m.a;"text/html; charset=UTF-8"
https://www.marian.edu/directory/tia-bell-dnp-rn-bc-cne;200;58.82;ThreadPoolExecutor-0_9;2025-11-05T20:16:44Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/tia-bell-dnp-rn-bc-cne;"text/html; charset=UTF-8"
https://www.marian.edu/directory/derrianne-monteiro-dnp-crna;200;57.15;ThreadPoolExecutor-0_0;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/derrianne-monteiro-dnp-crna;"text/html; charset=UTF-8"
https://www.marian.edu/directory/denise-ferrell-dnp-rn;200;80.67;ThreadPoolExecutor-0_8;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/denise-ferrell-dnp-rn;"text/html; charset=UTF-8"
https://www.marian.edu/directory/felicia-stewart-dnp-fnp-c;200;96.88;ThreadPoolExecutor-0_5;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/felicia-stewart-dnp-fnp-c;"text/html; charset=UTF-8"
https://www.marian.edu/directory/vadim-korogoda-dnp-crna;200;111.09;ThreadPoolExecutor-0_2;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/vadim-korogoda-dnp-crna;"text/html; charset=UTF-8"
https://www.marian.edu/directory/marie-goez-dnp-crna;200;59.62;ThreadPoolExecutor-0_3;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/marie-goez-dnp-crna;"text/html; charset=UTF-8"
https://www.marian.edu/directory/becky-ashlock-dnp-crna;200;85.83;ThreadPoolExecutor-0_11;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/becky-ashlock-dnp-crna;"text/html; charset=UTF-8"
https://www.marian.edu/directory/tara-r-fox-dnp-cpnp;200;100.45;ThreadPoolExecutor-0_1;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/tara-r-fox-dnp-cpnp;"text/html; charset=UTF-8"
https://www.marian.edu/directory/christina-pepin-phd-rn-cne;200;108.70;ThreadPoolExecutor-0_7;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/christina-pepin-phd-rn-cne;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jesse-noell;200;54.80;ThreadPoolExecutor-0_4;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/jesse-noell;"text/html; charset=UTF-8"
https://www.marian.edu/directory/lee-ranalli-dnp-crna;200;77.72;ThreadPoolExecutor-0_6;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/lee-ranalli-dnp-crna;"text/html; charset=UTF-8"
https://www.marian.edu/directory/courtney-thompson-dnp-crna;200;54.85;ThreadPoolExecutor-0_10;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/courtney-thompson-dnp-crna;"text/html; charset=UTF-8"
https://www.marian.edu/directory/christie-artuso;200;52.39;ThreadPoolExecutor-0_9;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/christie-artuso;"text/html; charset=UTF-8"
https://www.marian.edu/directory/tammie-huffman;200;54.96;ThreadPoolExecutor-0_2;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/tammie-huffman;"text/html; charset=UTF-8"
https://www.marian.edu/directory/claire-henn;200;99.84;ThreadPoolExecutor-0_5;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/claire-henn;"text/html; charset=UTF-8"
https://www.marian.edu/directory/tamara-haslar-dnp-rn-acns-bc-fnp-bc-aocns;200;87.91;ThreadPoolExecutor-0_0;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/tamara-haslar-dnp-rn-acns-bc-fnp-bc-aocns;"text/html; charset=UTF-8"
https://www.marian.edu/directory/luann-brames-98;200;114.40;ThreadPoolExecutor-0_8;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/luann-brames-98;"text/html; charset=UTF-8"
https://www.marian.edu/directory/ebony-frizzle;200;58.47;ThreadPoolExecutor-0_7;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/ebony-frizzle;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jessica-morales-maust;200;79.77;ThreadPoolExecutor-0_1;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/jessica-morales-maust;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jason-lapaglia;200;102.02;ThreadPoolExecutor-0_11;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/jason-lapaglia;"text/html; charset=UTF-8"
https://www.marian.edu/directory/karen-woods;200;94.91;ThreadPoolExecutor-0_3;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/karen-woods;"text/html; charset=UTF-8"
https://www.marian.edu/directory/joanie-schmidt;200;51.33;ThreadPoolExecutor-0_6;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/joanie-schmidt;"text/html; charset=UTF-8"
https://www.marian.edu/directory/kristin-hand-mba;200;74.97;ThreadPoolExecutor-0_4;2025-11-05T20:16:45Z;2025-11-05T20:16:45Z;;1;https://www.marian.edu/directory/kristin-hand-mba;"text/html; charset=UTF-8"
https://www.marian.edu/directory/buffy-lutzke;200;54.08;ThreadPoolExecutor-0_10;2025-11-05T20:16:45Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/buffy-lutzke;"text/html; charset=UTF-8"
https://www.marian.edu/directory/mariangel-morales-aparicio;200;51.06;ThreadPoolExecutor-0_9;2025-11-05T20:16:45Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/mariangel-morales-aparicio;"text/html; charset=UTF-8"
https://www.marian.edu/directory/manuel-lopez-sauceda;200;54.59;ThreadPoolExecutor-0_2;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;0;https://www.marian.edu/directory/manuel-lopez-sauceda;"text/html; charset=UTF-8"
https://www.marian.edu/directory/selena-martinez;200;101.83;ThreadPoolExecutor-0_0;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/selena-martinez;"text/html; charset=UTF-8"
https://www.marian.edu/directory/alice-shelton;200;88.23;ThreadPoolExecutor-0_8;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/alice-shelton;"text/html; charset=UTF-8"
https://www.marian.edu/directory/julie-brinegar;200;116.25;ThreadPoolExecutor-0_5;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/julie-brinegar;"text/html; charset=UTF-8"
https://www.marian.edu/directory/rose-herndier-psy.d-hspp;200;68.99;ThreadPoolExecutor-0_3;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/rose-herndier-psy.d-hspp;"text/html; charset=UTF-8"
https://www.marian.edu/directory/adam-rothenberg;200;120.65;ThreadPoolExecutor-0_1;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/adam-rothenberg;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jill-grande;200;87.83;ThreadPoolExecutor-0_11;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/jill-grande;"text/html; charset=UTF-8"
https://www.marian.edu/directory/amanda-bell-ph.d;200;107.78;ThreadPoolExecutor-0_7;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/amanda-bell-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/marla-smith-ph.d-hspp;200;53.47;ThreadPoolExecutor-0_4;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/marla-smith-ph.d-hspp;"text/html; charset=UTF-8"
https://www.marian.edu/directory/keirsten-roath-msw-lcsw;200;81.69;ThreadPoolExecutor-0_6;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/keirsten-roath-msw-lcsw;"text/html; charset=UTF-8"
https://www.marian.edu/directory/lauren-hanzel-m.ed;200;54.48;ThreadPoolExecutor-0_10;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/lauren-hanzel-m.ed;"text/html; charset=UTF-8"
https://www.marian.edu/directory/alyse-lee-psy.d-hspp;200;54.82;ThreadPoolExecutor-0_9;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/alyse-lee-psy.d-hspp;"text/html; charset=UTF-8"
https://www.marian.edu/directory/austin-dwenger;200;60.20;ThreadPoolExecutor-0_2;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/austin-dwenger;"text/html; charset=UTF-8"
https://www.marian.edu/directory/maddie-geisse;200;90.25;ThreadPoolExecutor-0_0;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/maddie-geisse;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jomar-seals;200;105.10;ThreadPoolExecutor-0_5;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/jomar-seals;"text/html; charset=UTF-8"
https://www.marian.edu/directory/robin-spearin;200;119.94;ThreadPoolExecutor-0_8;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/robin-spearin;"text/html; charset=UTF-8"
https://www.marian.edu/directory/reagan-mudd;200;54.20;ThreadPoolExecutor-0_3;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/reagan-mudd;"text/html; charset=UTF-8"
https://www.marian.edu/directory/ellie-neff;200;80.26;ThreadPoolExecutor-0_1;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/ellie-neff;"text/html; charset=UTF-8"
https://www.marian.edu/directory/daniel-flores;200;101.59;ThreadPoolExecutor-0_7;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/daniel-flores;"text/html; charset=UTF-8"
https://www.marian.edu/directory/sarah-balana-molter;200;94.78;ThreadPoolExecutor-0_11;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/sarah-balana-molter;"text/html; charset=UTF-8"
https://www.marian.edu/directory/adam-setmeyer;200;53.21;ThreadPoolExecutor-0_4;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/adam-setmeyer;"text/html; charset=UTF-8"
https://www.marian.edu/directory/amanda-scanameo;200;80.93;ThreadPoolExecutor-0_6;2025-11-05T20:16:46Z;2025-11-05T20:16:46Z;;1;https://www.marian.edu/directory/amanda-scanameo;"text/html; charset=UTF-8"
https://www.marian.edu/directory/joey-garcia;200;54.20;ThreadPoolExecutor-0_10;2025-11-05T20:16:46Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/joey-garcia;"text/html; charset=UTF-8"
https://www.marian.edu/directory/fr-douglas-hunter;200;54.42;ThreadPoolExecutor-0_9;2025-11-05T20:16:46Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/fr-douglas-hunter;"text/html; charset=UTF-8"
https://www.marian.edu/directory/mary-beth-gianoli-osf;200;53.97;ThreadPoolExecutor-0_2;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/mary-beth-gianoli-osf;"text/html; charset=UTF-8"
https://www.marian.edu/directory/patrick-verhiley;200;81.90;ThreadPoolExecutor-0_0;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/patrick-verhiley;"text/html; charset=UTF-8"
https://www.marian.edu/directory/elizabeth-brown;200;96.03;ThreadPoolExecutor-0_5;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/elizabeth-brown;"text/html; charset=UTF-8"
https://www.marian.edu/directory/billy-cross;200;109.55;ThreadPoolExecutor-0_8;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/billy-cross;"text/html; charset=UTF-8"
https://www.marian.edu/directory/father-rick-martignetti;200;56.43;ThreadPoolExecutor-0_7;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;0;https://www.marian.edu/directory/father-rick-martignetti;"text/html; charset=UTF-8"
https://www.marian.edu/directory/laura-avtgis;200;82.47;ThreadPoolExecutor-0_11;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/laura-avtgis;"text/html; charset=UTF-8"
https://www.marian.edu/directory/allison-segarra-hansen;200;102.79;ThreadPoolExecutor-0_3;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/allison-segarra-hansen;"text/html; charset=UTF-8"
https://www.marian.edu/directory/marisa-zambrano;200;95.30;ThreadPoolExecutor-0_1;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/marisa-zambrano;"text/html; charset=UTF-8"
https://www.marian.edu/directory/brett-cope-m.s;200;52.20;ThreadPoolExecutor-0_6;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/brett-cope-m.s;"text/html; charset=UTF-8"
https://www.marian.edu/directory/rhonda-j-hinkle;200;71.22;ThreadPoolExecutor-0_4;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/rhonda-j-hinkle;"text/html; charset=UTF-8"
https://www.marian.edu/directory/cody-hardwick-m.s;200;60.87;ThreadPoolExecutor-0_10;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/cody-hardwick-m.s;"text/html; charset=UTF-8"
https://www.marian.edu/directory/edward-s-potkanowicz-ph.d;200;55.76;ThreadPoolExecutor-0_9;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/edward-s-potkanowicz-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/megan-balle-ph.d;200;53.10;ThreadPoolExecutor-0_8;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/megan-balle-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/samina-akbar-ph.d;200;86.71;ThreadPoolExecutor-0_5;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/samina-akbar-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/stacey-gaven-phd-lat-atc;200;82.51;ThreadPoolExecutor-0_0;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/stacey-gaven-phd-lat-atc;"text/html; charset=UTF-8"
https://www.marian.edu/directory/m-jay-polsgrove;200;112.53;ThreadPoolExecutor-0_2;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/m-jay-polsgrove;"text/html; charset=UTF-8"
https://www.marian.edu/directory/e-ann-cunningham-do;200;51.73;ThreadPoolExecutor-0_1;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;0;https://www.marian.edu/directory/e-ann-cunningham-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/erica-ausel-ph.d;200;70.10;ThreadPoolExecutor-0_7;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/erica-ausel-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/medhane-cumbay-ph.d;200;85.97;ThreadPoolExecutor-0_3;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/medhane-cumbay-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jesse-clark-do;200;139.90;ThreadPoolExecutor-0_11;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/jesse-clark-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/david-dufeau-ph.d;200;58.31;ThreadPoolExecutor-0_4;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/david-dufeau-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/wilbert-a-derbigny-ph.d;200;137.11;ThreadPoolExecutor-0_6;2025-11-05T20:16:47Z;2025-11-05T20:16:47Z;;1;https://www.marian.edu/directory/wilbert-a-derbigny-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/matthew-eaton-do-mph;200;56.51;ThreadPoolExecutor-0_10;2025-11-05T20:16:47Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/matthew-eaton-do-mph;"text/html; charset=UTF-8"
https://www.marian.edu/directory/david-eland-do-faao;200;57.87;ThreadPoolExecutor-0_9;2025-11-05T20:16:47Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/david-eland-do-faao;"text/html; charset=UTF-8"
https://www.marian.edu/directory/julia-hum-ph.d;200;56.03;ThreadPoolExecutor-0_2;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/julia-hum-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/robyn-fuchs-ph.d-facsm-fasbmr;200;80.91;ThreadPoolExecutor-0_5;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/robyn-fuchs-ph.d-facsm-fasbmr;"text/html; charset=UTF-8"
https://www.marian.edu/directory/daniel-j-fagan-m.d;200;96.16;ThreadPoolExecutor-0_8;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/daniel-j-fagan-m.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/dan-gelfman-m.d;200;110.33;ThreadPoolExecutor-0_0;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/dan-gelfman-m.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/anthony-l-martin-do;200;53.61;ThreadPoolExecutor-0_11;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/anthony-l-martin-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/clif-knight-m.d-cpe-faafp;200;81.68;ThreadPoolExecutor-0_3;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/clif-knight-m.d-cpe-faafp;"text/html; charset=UTF-8"
https://www.marian.edu/directory/jeremy-jones-do;200;97.38;ThreadPoolExecutor-0_1;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/jeremy-jones-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/richard-klabunde-ph.d;200;113.04;ThreadPoolExecutor-0_7;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/richard-klabunde-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/tina-c-mason-md-mph-facog;200;54.14;ThreadPoolExecutor-0_4;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/tina-c-mason-md-mph-facog;"text/html; charset=UTF-8"
https://www.marian.edu/directory/emily-masser-ph.d;200;68.20;ThreadPoolExecutor-0_6;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;0;https://www.marian.edu/directory/emily-masser-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/erin-e-mcclelland-ph.d;200;55.28;ThreadPoolExecutor-0_10;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/erin-e-mcclelland-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/lyree-mikhail-m.d;200;52.68;ThreadPoolExecutor-0_9;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/lyree-mikhail-m.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/luke-nelligan-do;200;61.52;ThreadPoolExecutor-0_2;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/luke-nelligan-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/brian-skinner-pharmd-bcps;200;100.83;ThreadPoolExecutor-0_0;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/brian-skinner-pharmd-bcps;"text/html; charset=UTF-8"
https://www.marian.edu/directory/elizabeth-petsche-jd;200;143.30;ThreadPoolExecutor-0_5;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/elizabeth-petsche-jd;"text/html; charset=UTF-8"
https://www.marian.edu/directory/sumathilatha-sakthi-velavan-mbbs-dgo-ms;200;134.19;ThreadPoolExecutor-0_8;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/sumathilatha-sakthi-velavan-mbbs-dgo-ms;"text/html; charset=UTF-8"
https://www.marian.edu/directory/david-strom-ph.d;200;83.94;ThreadPoolExecutor-0_3;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/david-strom-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/annabel-vila-m.d;200;147.84;ThreadPoolExecutor-0_1;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/annabel-vila-m.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/catherine-steding-ph.d;200;182.79;ThreadPoolExecutor-0_11;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/catherine-steding-ph.d;"text/html; charset=UTF-8"
https://www.marian.edu/directory/angela-wagner-do;200;215.82;ThreadPoolExecutor-0_7;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/angela-wagner-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/amanda-wright-do;200;114.12;ThreadPoolExecutor-0_6;2025-11-05T20:16:48Z;2025-11-05T20:16:48Z;;1;https://www.marian.edu/directory/amanda-wright-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/david-c-williams-do;200;112.01;ThreadPoolExecutor-0_4;2025-11-05T20:16:48Z;2025-11-05T20:16:49Z;;1;https://www.marian.edu/directory/david-c-williams-do;"text/html; charset=UTF-8"
https://www.marian.edu/directory/guang-xu-ph.d;200;65.52;ThreadPoolExecutor-0_10;2025-11-05T20:16:48Z;2025-11-05T20:16:49Z;;1;https://www.marian.edu/directory/guang-xu-ph.d;"text/html; charset=UTF-8"
